path,corpus,speaker,split,orig_label,emotion,label_idx
data\raw\cremad\AudioWAV\1004_ITH_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_ITH_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1004_ITS_ANG_XX.wav,cremad,1004,,ANG,angry,0
data\raw\cremad\AudioWAV\1004_ITS_DIS_XX.wav,cremad,1004,,DIS,disgust,1
data\raw\cremad\AudioWAV\1004_ITS_FEA_XX.wav,cremad,1004,,FEA,fear,2
data\raw\cremad\AudioWAV\1004_ITS_HAP_XX.wav,cremad,1004,,HAP,happy,3
data\raw\cremad\AudioWAV\1004_ITS_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_ITS_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1004_IWL_ANG_XX.wav,cremad,1004,,ANG,angry,0
data\raw\cremad\AudioWAV\1004_IWL_DIS_XX.wav,cremad,1004,,DIS,disgust,1
data\raw\cremad\AudioWAV\1004_IWL_FEA_XX.wav,cremad,1004,,FEA,fear,2
data\raw\cremad\AudioWAV\1004_IWL_HAP_XX.wav,cremad,1004,,HAP,happy,3
data\raw\cremad\AudioWAV\1004_IWL_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_IWL_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1004_IWW_ANG_XX.wav,cremad,1004,,ANG,angry,0
data\raw\cremad\AudioWAV\1004_IWW_DIS_XX.wav,cremad,1004,,DIS,disgust,1
data\raw\cremad\AudioWAV\1004_IWW_FEA_XX.wav,cremad,1004,,FEA,fear,2
data\raw\cremad\AudioWAV\1004_IWW_HAP_XX.wav,cremad,1004,,HAP,happy,3
data\raw\cremad\AudioWAV\1004_IWW_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_IWW_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1004_MTI_ANG_XX.wav,cremad,1004,,ANG,angry,0
data\raw\cremad\AudioWAV\1004_MTI_DIS_XX.wav,cremad,1004,,DIS,disgust,1
data\raw\cremad\AudioWAV\1004_MTI_FEA_XX.wav,cremad,1004,,FEA,fear,2
data\raw\cremad\AudioWAV\1004_MTI_HAP_XX.wav,cremad,1004,,HAP,happy,3
data\raw\cremad\AudioWAV\1004_MTI_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_MTI_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1004_TAI_ANG_XX.wav,cremad,1004,,ANG,angry,0
data\raw\cremad\AudioWAV\1004_TAI_DIS_XX.wav,cremad,1004,,DIS,disgust,1
data\raw\cremad\AudioWAV\1004_TAI_FEA_XX.wav,cremad,1004,,FEA,fear,2
data\raw\cremad\AudioWAV\1004_TAI_HAP_XX.wav,cremad,1004,,HAP,happy,3
data\raw\cremad\AudioWAV\1004_TAI_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_TAI_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1004_TIE_ANG_XX.wav,cremad,1004,,ANG,angry,0
data\raw\cremad\AudioWAV\1004_TIE_DIS_XX.wav,cremad,1004,,DIS,disgust,1
data\raw\cremad\AudioWAV\1004_TIE_FEA_XX.wav,cremad,1004,,FEA,fear,2
data\raw\cremad\AudioWAV\1004_TIE_HAP_XX.wav,cremad,1004,,HAP,happy,3
data\raw\cremad\AudioWAV\1004_TIE_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_TIE_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1004_TSI_ANG_XX.wav,cremad,1004,,ANG,angry,0
data\raw\cremad\AudioWAV\1004_TSI_DIS_XX.wav,cremad,1004,,DIS,disgust,1
data\raw\cremad\AudioWAV\1004_TSI_FEA_XX.wav,cremad,1004,,FEA,fear,2
data\raw\cremad\AudioWAV\1004_TSI_HAP_XX.wav,cremad,1004,,HAP,happy,3
data\raw\cremad\AudioWAV\1004_TSI_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_TSI_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1004_WSI_ANG_XX.wav,cremad,1004,,ANG,angry,0
data\raw\cremad\AudioWAV\1004_WSI_DIS_XX.wav,cremad,1004,,DIS,disgust,1
data\raw\cremad\AudioWAV\1004_WSI_FEA_XX.wav,cremad,1004,,FEA,fear,2
data\raw\cremad\AudioWAV\1004_WSI_HAP_XX.wav,cremad,1004,,HAP,happy,3
data\raw\cremad\AudioWAV\1004_WSI_NEU_XX.wav,cremad,1004,,NEU,neutral,4
data\raw\cremad\AudioWAV\1004_WSI_SAD_XX.wav,cremad,1004,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_DFA_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_DFA_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_DFA_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_DFA_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_DFA_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_DFA_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_IEO_ANG_HI.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_IEO_ANG_LO.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_IEO_ANG_MD.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_IEO_DIS_HI.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_IEO_DIS_LO.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_IEO_DIS_MD.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_IEO_FEA_HI.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_IEO_FEA_LO.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_IEO_FEA_MD.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_IEO_HAP_HI.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_IEO_HAP_LO.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_IEO_HAP_MD.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_IEO_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_IEO_SAD_HI.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_IEO_SAD_LO.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_IEO_SAD_MD.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_IOM_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_IOM_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_IOM_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_IOM_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_IOM_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_IOM_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_ITH_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_ITH_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_ITH_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_ITH_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_ITH_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_ITH_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_ITS_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_ITS_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_ITS_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_ITS_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_ITS_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_ITS_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_IWL_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_IWL_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_IWL_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_IWL_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_IWL_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_IWL_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_IWW_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_IWW_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_IWW_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_IWW_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_IWW_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_IWW_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_MTI_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_MTI_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_MTI_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_MTI_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_MTI_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_MTI_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_TAI_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_TAI_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_TAI_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_TAI_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_TAI_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_TAI_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_TIE_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_TIE_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_TIE_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_TIE_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_TIE_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_TIE_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_TSI_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_TSI_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_TSI_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_TSI_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_TSI_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_TSI_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1005_WSI_ANG_XX.wav,cremad,1005,,ANG,angry,0
data\raw\cremad\AudioWAV\1005_WSI_DIS_XX.wav,cremad,1005,,DIS,disgust,1
data\raw\cremad\AudioWAV\1005_WSI_FEA_XX.wav,cremad,1005,,FEA,fear,2
data\raw\cremad\AudioWAV\1005_WSI_HAP_XX.wav,cremad,1005,,HAP,happy,3
data\raw\cremad\AudioWAV\1005_WSI_NEU_XX.wav,cremad,1005,,NEU,neutral,4
data\raw\cremad\AudioWAV\1005_WSI_SAD_XX.wav,cremad,1005,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_DFA_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_DFA_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_DFA_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_DFA_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_DFA_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_DFA_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_IEO_ANG_HI.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_IEO_ANG_LO.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_IEO_ANG_MD.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_IEO_DIS_HI.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_IEO_DIS_LO.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_IEO_DIS_MD.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_IEO_FEA_HI.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_IEO_FEA_LO.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_IEO_FEA_MD.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_IEO_HAP_HI.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_IEO_HAP_LO.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_IEO_HAP_MD.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_IEO_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_IEO_SAD_HI.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_IEO_SAD_LO.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_IEO_SAD_MD.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_IOM_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_IOM_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_IOM_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_IOM_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_IOM_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_IOM_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_ITH_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_ITH_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_ITH_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_ITH_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_ITH_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_ITH_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_ITS_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_ITS_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_ITS_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_ITS_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_ITS_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_ITS_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_IWL_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_IWL_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_IWL_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_IWL_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_IWL_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_IWL_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_IWW_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_IWW_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_IWW_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_IWW_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_IWW_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_IWW_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_MTI_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_MTI_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_MTI_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_MTI_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_MTI_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_MTI_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_TAI_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_TAI_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_TAI_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_TAI_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_TAI_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_TAI_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_TIE_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_TIE_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_TIE_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_TIE_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_TIE_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_TIE_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_TSI_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_TSI_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_TSI_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_TSI_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_TSI_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_TSI_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1006_WSI_ANG_XX.wav,cremad,1006,,ANG,angry,0
data\raw\cremad\AudioWAV\1006_WSI_DIS_XX.wav,cremad,1006,,DIS,disgust,1
data\raw\cremad\AudioWAV\1006_WSI_FEA_XX.wav,cremad,1006,,FEA,fear,2
data\raw\cremad\AudioWAV\1006_WSI_HAP_XX.wav,cremad,1006,,HAP,happy,3
data\raw\cremad\AudioWAV\1006_WSI_NEU_XX.wav,cremad,1006,,NEU,neutral,4
data\raw\cremad\AudioWAV\1006_WSI_SAD_XX.wav,cremad,1006,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_DFA_ANG_XX.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_DFA_DIS_XX.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_DFA_FEA_XX.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_DFA_HAP_XX.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_DFA_NEU_XX.wav,cremad,1007,,NEU,neutral,4
data\raw\cremad\AudioWAV\1007_DFA_SAD_XX.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_IEO_ANG_HI.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_IEO_ANG_LO.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_IEO_ANG_MD.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_IEO_DIS_HI.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_IEO_DIS_LO.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_IEO_DIS_MD.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_IEO_FEA_HI.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_IEO_FEA_LO.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_IEO_FEA_MD.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_IEO_HAP_HI.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_IEO_HAP_LO.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_IEO_HAP_MD.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_IEO_NEU_XX.wav,cremad,1007,,NEU,neutral,4
data\raw\cremad\AudioWAV\1007_IEO_SAD_HI.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_IEO_SAD_LO.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_IEO_SAD_MD.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_IOM_ANG_XX.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_IOM_DIS_XX.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_IOM_FEA_XX.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_IOM_HAP_XX.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_IOM_NEU_XX.wav,cremad,1007,,NEU,neutral,4
data\raw\cremad\AudioWAV\1007_IOM_SAD_XX.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_ITH_ANG_XX.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_ITH_DIS_XX.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_ITH_FEA_XX.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_ITH_HAP_XX.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_ITH_NEU_XX.wav,cremad,1007,,NEU,neutral,4
data\raw\cremad\AudioWAV\1007_ITH_SAD_XX.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_ITS_ANG_XX.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_ITS_DIS_XX.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_ITS_FEA_XX.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_ITS_HAP_XX.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_ITS_NEU_XX.wav,cremad,1007,,NEU,neutral,4
data\raw\cremad\AudioWAV\1007_ITS_SAD_XX.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_IWL_ANG_XX.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_IWL_DIS_XX.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_IWL_FEA_XX.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_IWL_HAP_XX.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_IWL_NEU_XX.wav,cremad,1007,,NEU,neutral,4
data\raw\cremad\AudioWAV\1007_IWL_SAD_XX.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_IWW_ANG_XX.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_IWW_DIS_XX.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_IWW_FEA_XX.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_IWW_HAP_XX.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_IWW_NEU_XX.wav,cremad,1007,,NEU,neutral,4
data\raw\cremad\AudioWAV\1007_IWW_SAD_XX.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_MTI_ANG_XX.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_MTI_DIS_XX.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_MTI_FEA_XX.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_MTI_HAP_XX.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_MTI_NEU_XX.wav,cremad,1007,,NEU,neutral,4
data\raw\cremad\AudioWAV\1007_MTI_SAD_XX.wav,cremad,1007,,SAD,sad,5
data\raw\cremad\AudioWAV\1007_TAI_ANG_XX.wav,cremad,1007,,ANG,angry,0
data\raw\cremad\AudioWAV\1007_TAI_DIS_XX.wav,cremad,1007,,DIS,disgust,1
data\raw\cremad\AudioWAV\1007_TAI_FEA_XX.wav,cremad,1007,,FEA,fear,2
data\raw\cremad\AudioWAV\1007_TAI_HAP_XX.wav,cremad,1007,,HAP,happy,3
data\raw\cremad\AudioWAV\1007_TAI_NEU_XX.wav,cremad,1007,,NEU,neutral,4
